gene	regres. slope	regres. Y Int	regres. R value	Half-Life Calc (minutes)	# of data pts. After cuttoff	# of leading data points affected by lag calc	ln adjusted value of last data point used in regres.	In Operon (y or n)	Operon #	complex or simple	Total # of data points	R value flag	Half-life Flag	0	1	2	4	8	15
CCNA_00351	x	x	x	x	2	0	4.098848994305484	n	191	simple	2	x	x	4.605170185988092	4.098848994305484	x	x	x	x
CCNA_00353	x	x	x	x	2	0	4.230987448774072	n	193	simple	2	x	x	4.605170185988092	4.230987448774072	x	x	x	x
CCNA_00354	x	x	x	x	2	0	2.2936786491290655	n	194	complex	2	x	x	4.605170185988092	2.2936786491290655	x	x	x	x
CCNA_00355	x	x	x	x	2	0	3.5539393537544455	n	195	simple	2	x	x	4.605170185988092	3.5539393537544455	x	x	x	x
CCNA_00356	-0.3020043171444468	4.581958682882554	-0.8112988506430211	2.2951565299260848	3	-1	4.060979535536917	n	196	simple	3	x	x	4.605170185988092	4.071277338365873	4.060979535536917	x	x	x
CCNA_00357	x	x	x	x	2	0	4.326094397199132	n	197	simple	2	x	x	4.605170185988092	4.326094397199132	x	x	x	x
CCNA_00359	-0.10628606639899285	4.192906259910443	-0.8948141945159175	6.521524448537813	6	-1	2.7389487567970137	y	200	complex	6	x	x	4.605170185988092	4.181145183100688	3.5777836582683586	3.588981651654449	3.2358800102022243	2.7389487567970137
CCNA_00360	x	x	x	x	2	0	4.088862905544853	y	200	complex	2	x	x	4.605170185988092	4.088862905544853	x	x	x	x
CCNA_00366	x	x	x	x	2	0	3.551839659540914	y	204	simple	2	x	x	4.605170185988092	3.551839659540914	x	x	x	x
CCNA_00367	-0.7111964736101491	5.2090406129157	-0.9972740303999499	0.9746212281416656	4	-1	2.3232018931434735	y	204	simple	4	x	x	4.605170185988092	4.460532722583871	3.9022394831558396	2.3232018931434735	x	x
CCNA_00368	-0.4727141082612946	5.366470677673631	-0.9559585680140998	1.4663137157243578	4	-2	3.405158892084951	y	204	simple	4	x	x	4.605170185988092	4.696679240559032	4.659084457524853	3.405158892084951	x	x
CCNA_00369	x	x	x	x	2	0	3.9415995150543996	n	205	simple	2	x	x	4.605170185988092	3.9415995150543996	x	x	x	x
CCNA_03918	x	x	x	x	1	0	4.605170185988092	n	2368	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00375	-0.6196769275036546	4.581829487221209	-0.9789348369889218	1.1185621890946673	4	-1	2.0789968763373476	y	207	simple	4	x	x	4.605170185988092	3.6710605099643265	3.524457387628585	2.0789968763373476	x	x
CCNA_00376	-0.45686281316330757	4.5870842159465335	-0.7037752560577738	1.5171888816264345	3	-1	3.7949824127179914	y	207	simple	3	x	x	4.605170185988092	3.742336303939354	3.7949824127179914	x	x	x
CCNA_00381	x	x	x	x	2	0	3.606971730237204	n	210	simple	2	x	x	4.605170185988092	3.606971730237204	x	x	x	x
CCNA_00384	x	x	x	x	1	0	4.605170185988092	y	213	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00385	x	x	x	x	2	0	3.670485135948678	y	213	simple	2	x	x	4.605170185988092	3.670485135948678	x	x	x	x
CCNA_00387	x	x	x	x	2	0	4.2613780824805465	n	215	simple	2	x	x	4.605170185988092	4.2613780824805465	x	x	x	x
CCNA_00390	x	x	x	x	2	0	3.701328280209772	y	218	simple	2	x	x	4.605170185988092	3.701328280209772	x	x	x	x
CCNA_00391	x	x	x	x	2	0	4.722180504832745	y	218	simple	2	x	x	4.605170185988092	4.722180504832745	x	x	x	x
CCNA_00392	-0.39487835999479637	4.329752978380253	-0.9439957648849158	1.7553435457164062	5	-1	1.4337537378568264	n	219	simple	5	x	x	4.605170185988092	4.02003839524978	3.073967607343345	2.362007906401757	1.4337537378568264	x
CCNA_00395	x	x	x	x	2	0	4.168116960233571	n	221	simple	2	x	x	4.605170185988092	4.168116960233571	x	x	x	x
CCNA_00397	x	x	x	x	2	0	3.906133838925561	n	223	simple	2	x	x	4.605170185988092	3.906133838925561	x	x	x	x
CCNA_00399	x	x	x	x	2	0	3.8921506724748003	y	225	complex	2	x	x	4.605170185988092	3.8921506724748003	x	x	x	x
CCNA_00400	x	x	x	x	1	0	4.605170185988092	y	225	complex	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00401	x	x	x	x	2	0	4.092479546016982	y	225	complex	2	x	x	4.605170185988092	4.092479546016982	x	x	x	x
CCNA_00402	x	x	x	x	0	0	4	y	225	complex	0	x	x	x	x	x	x	x	x
CCNA_00403	x	x	x	x	2	0	3.6870144379064937	y	225	complex	2	x	x	4.605170185988092	3.6870144379064937	x	x	x	x
CCNA_00404	x	x	x	x	2	0	4.218773271344313	y	225	complex	2	x	x	4.605170185988092	4.218773271344313	x	x	x	x
CCNA_00405	x	x	x	x	2	0	4.494353985993717	y	225	complex	2	x	x	4.605170185988092	4.494353985993717	x	x	x	x
CCNA_00407	x	x	x	x	2	0	4.494429712023681	n	227	simple	2	x	x	4.605170185988092	4.494429712023681	x	x	x	x
CCNA_00409	x	x	x	x	1	0	4.605170185988092	y	229	complex	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00410	x	x	x	x	2	0	3.5147909770204397	y	229	complex	2	x	x	4.605170185988092	3.5147909770204397	x	x	x	x
CCNA_00411	x	x	x	x	2	0	2.877142983044098	y	229	complex	2	x	x	4.605170185988092	2.877142983044098	x	x	x	x
CCNA_00412	x	x	x	x	2	0	4.194478713970304	y	229	complex	2	x	x	4.605170185988092	4.194478713970304	x	x	x	x
CCNA_00413	-0.7536978008712467	4.939365660271589	-0.9809146626525909	0.9196619384568893	3	-1	3.470107943961926	y	229.1	simple	3	x	x	4.605170185988092	4.061274195698867	3.470107943961926	x	x	x
CCNA_00414	-0.5274992634982045	5.117099049744813	-0.9943868895325574	1.3140249257661847	4	-1	3.0291926539393614	y	229.1	simple	4	x	x	4.605170185988092	4.694566761060535	3.9887703443529325	3.0291926539393614	x	x
CCNA_00419	x	x	x	x	2	0	4.073787413008736	n	232	complex	2	x	x	4.605170185988092	4.073787413008736	x	x	x	x
CCNA_00423	x	x	x	x	1	0	4.605170185988092	n	234	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00424	-0.27495271121278614	4.611034464651261	-0.9891437593867062	2.5209687058641808	5	-1	2.4618579943408148	n	235	complex	5	x	x	4.605170185988092	4.201409104050947	4.076283760889957	3.4087526750030466	2.4618579943408148	x
CCNA_00426	x	x	x	x	2	0	2.91570248449987	n	237	simple	2	x	x	4.605170185988092	2.91570248449987	x	x	x	x
CCNA_00427	x	x	x	x	1	0	4.605170185988092	y	238	complex	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00428	x	x	x	x	1	0	4.605170185988092	y	238	complex	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00429	x	x	x	x	2	0	4.5551030679618325	y	238	complex	2	x	x	4.605170185988092	4.5551030679618325	x	x	x	x
CCNA_00431	x	x	x	x	0	0	1	n	240	simple	0	x	x	x	x	x	x	x	x
CCNA_00433	x	x	x	x	0	0	1	y	242	simple	0	x	x	x	x	x	x	x	x
CCNA_00434	x	x	x	x	2	0	5.39013783441975	y	242	simple	2	x	x	4.605170185988092	5.39013783441975	x	x	x	x
CCNA_00435	x	x	x	x	2	0	4.065450873628231	y	243	simple	2	x	x	4.605170185988092	4.065450873628231	x	x	x	x
CCNA_00436	x	x	x	x	2	0	4.230438990164918	y	243	simple	2	x	x	4.605170185988092	4.230438990164918	x	x	x	x
CCNA_00437	x	x	x	x	1	0	4.605170185988092	n	244	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00439	-0.6836889042514718	4.97152316660272	-0.9771499008548256	1.013834181379364	4	-1	2.3368519529166973	y	246	complex	5	x	x	4.605170185988092	4.229890473882092	3.333602526079509	2.3368519529166973	0.8071092476459225	x
CCNA_00440	-0.09892229681861105	4.847808965735639	-0.7203292382096499	7.006986320090557	4	-1	4.394556991933585	y	246	complex	4	x	x	4.605170185988092	4.7790693260269705	4.821708203329164	4.394556991933585	x	x
CCNA_00441	-0.3997576715656753	5.671204373352316	-0.9359172109391659	1.7339183957250703	5	-2	2.2341825341864796	y	246	complex	5	x	x	4.605170185988092	4.793277873315101	5.124334464949023	4.571036821363027	2.2341825341864796	x
CCNA_00442	x	x	x	x	4	0	3.4247845760356594	y	246	complex	5	x	x	4.605170185988092	4.684728205621859	4.8287335861041525	3.4247845760356594	0.9637080809489947	x
CCNA_00443	x	x	x	x	4	0	4.212035229212583	y	246	complex	4	x	x	4.605170185988092	4.728633999096839	4.704295424522397	4.212035229212583	x	x
CCNA_00444	x	x	x	x	4	0	4.82115439365934	y	246	complex	4	x	x	4.605170185988092	4.705284752106155	5.014315318733385	4.82115439365934	x	x
CCNA_00445	-0.7078102718650282	6.99572690376657	-0.9925005500900662	0.9792838676013464	5	-3	1.2925410784726852	y	246	complex	5	x	x	4.605170185988092	4.609788174659788	4.3917659766550035	4.406515250261309	1.2925410784726852	x
CCNA_00446	x	x	x	x	4	0	4.399397140087554	y	246	complex	4	x	x	4.605170185988092	4.6791747630806775	5.043787204075729	4.399397140087554	x	x
CCNA_00447	-0.6907079051417644	7.278008341817529	-0.9997553869211021	1.0035315585648035	5	-3	1.7488295051955112	y	246	complex	5	x	x	4.605170185988092	4.710788667511932	4.949452583119725	4.553980419730372	1.7488295051955112	x
CCNA_00448	x	x	x	x	4	0	4.446645500674085	y	246	complex	4	x	x	4.605170185988092	4.772181145866412	4.6487149441101145	4.446645500674085	x	x
CCNA_00449	x	x	x	x	5	0	2.3308598894392354	y	246	complex	5	x	x	4.605170185988092	4.774748608428599	5.065560010216721	4.1031885184228996	2.3308598894392354	x
CCNA_00450	x	x	x	x	5	0	2.63384652898913	y	246	complex	5	x	x	4.605170185988092	4.581079587737427	4.688728768433624	3.964895577078107	2.63384652898913	x
CCNA_00451	-0.13343329920577213	4.94264391237748	-0.9501390879875147	5.194709151956282	6	-2	2.7634509168900516	n	249	complex	6	x	x	4.605170185988092	4.346073656125617	4.6213915924264315	4.631862376884539	4.159895781926577	2.7634509168900516
CCNA_00455	-0.08381816083267629	4.333463464561174	-0.9349496726771394	8.26965389927434	6	-2	3.1194360470826705	n	251	simple	6	x	x	4.605170185988092	4.2980295310390275	4.155947893433595	3.717126235933116	3.69214560937211	3.1194360470826705
CCNA_00456	x	x	x	x	2	0	4.202219174089425	y	2304	complex	2	x	x	4.605170185988092	4.202219174089425	x	x	x	x
CCNA_00457	x	x	x	x	0	0	2	y	2304	complex	0	x	x	x	x	x	x	x	x
CCNA_00458	x	x	x	x	0	0	3	y	2304	complex	0	x	x	x	x	x	x	x	x
CCNA_00459	x	x	x	x	2	0	3.957845820011733	n	252	simple	2	x	x	4.605170185988092	3.957845820011733	x	x	x	x
CCNA_00460	x	x	x	x	0	0	1	n	253	simple	0	x	x	x	x	x	x	x	x
CCNA_03921	x	x	x	x	2	0	4.101958289969918	n	2369	simple	2	x	x	4.605170185988092	4.101958289969918	x	x	x	x
CCNA_03998	-0.28272482190948545	4.719595629924158	-0.9036406117879885	2.4516672285033994	4	-1	3.506897408397582	n	2370	complex	4	x	x	4.605170185988092	4.21527147152329	4.41765880416558	3.506897408397582	x	x
CCNA_00464	-0.06632450254752605	4.574683664413744	-0.736511046469135	10.450846277561718	3	-1	4.474720552949132	n	254	simple	3	x	Half_Life_Flag	4.605170185988092	4.440504748375534	4.474720552949132	x	x	x
CCNA_00465	-0.21226737121569839	4.913898368719563	-0.9900285084817059	3.265443843724782	6	-1	1.7148069810014372	n	255	complex	6	x	x	4.605170185988092	4.596821964120057	4.743848887161147	4.2072104147184595	3.135310086791083	1.7148069810014372
CCNA_00466	-0.13224098268062204	5.037695713927101	-0.9361653273445917	5.241545899836358	6	-1	3.027609634425071	y	256	complex	6	x	x	4.605170185988092	4.794177633766822	5.237384008488074	4.632414101034244	3.890012256814649	3.027609634425071
CCNA_00467	-0.44806308039972065	5.461150078907466	-0.9695905205554546	1.54698570554303	5	-2	1.703509104796441	y	256	complex	5	x	x	4.605170185988092	4.533545603481148	4.801772001927338	4.006623465152303	1.703509104796441	x
CCNA_03922	-0.3301229185457214	4.92185413996638	-0.978287594281023	2.099663917953475	5	-1	2.181652592249715	n	2394	complex	5	x	x	4.605170185988092	4.423442126824737	4.5941201079514	3.694602233107653	2.181652592249715	x
CCNA_00479	x	x	x	x	0	0	1	n	264	simple	0	x	x	x	x	x	x	x	x
CCNA_00481	x	x	x	x	1	0	4.605170185988092	y	266	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00482	x	x	x	x	2	0	4.263990186695585	y	266	simple	2	x	x	4.605170185988092	4.263990186695585	x	x	x	x
CCNA_00486	x	x	x	x	1	0	4.605170185988092	n	269	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00487	x	x	x	x	2	0	4.21708496446798	n	270	simple	2	x	x	4.605170185988092	4.21708496446798	x	x	x	x
CCNA_00490	x	x	x	x	2	0	2.933535332727128	n	272	simple	2	x	x	4.605170185988092	2.933535332727128	x	x	x	x
CCNA_00492	x	x	x	x	2	0	3.8524447579463645	y	274	complex	2	x	x	4.605170185988092	3.8524447579463645	x	x	x	x
CCNA_00493	-0.7422317123619543	5.289117894190351	-0.9843955504033834	0.9338689913345112	3	-1	3.7907331879390345	y	274	complex	3	x	x	4.605170185988092	4.6374107822673984	3.7907331879390345	x	x	x
CCNA_00494	x	x	x	x	3	0	3.3588528263459	y	274	complex	3	x	x	4.605170185988092	4.021303267548037	3.3588528263459	x	x	x
CCNA_00495	x	x	x	x	3	0	3.400935455306831	y	274	complex	3	x	x	4.605170185988092	3.4934713563706845	3.400935455306831	x	x	x
CCNA_00496	-0.5777425795659478	5.467020994567976	-0.9605909191594306	1.1997509013109262	4	-2	3.156316577501719	y	274	complex	5	x	x	4.605170185988092	4.407173178410937	4.11822566482929	3.156316577501719	0.5763652935334361	x
CCNA_00497	-0.4742237131790452	5.290952672339627	-0.9491970344636993	1.4616459727694904	5	-3	1.6427719462186883	y	274	complex	5	x	x	4.605170185988092	4.548394121382223	4.400041577451835	2.885371904886136	1.6427719462186883	x
CCNA_00502	x	x	x	x	2	0	2.6291518084070673	n	277	simple	2	x	x	4.605170185988092	2.6291518084070673	x	x	x	x
CCNA_00503	x	x	x	x	2	0	3.164492774377912	n	278	simple	2	x	x	4.605170185988092	3.164492774377912	x	x	x	x
CCNA_00505	-0.6816189930138464	4.68455549753836	-0.9931287048726478	1.016912949410529	4	-1	2.0352872486471454	y	280	simple	4	x	x	4.605170185988092	3.926199808145199	3.1834117050926984	2.0352872486471454	x	x
CCNA_00506	-0.4379279304723323	5.054047429021757	-0.9885535599869542	1.5827882451168238	4	-1	3.251937428088243	y	280	simple	6	x	x	4.605170185988092	4.591104125300749	4.320765840122596	3.251937428088243	0.16734804134715253	-0.5888658100135363
CCNA_00507	-0.5068290407572489	5.673985694916445	-0.9706045261732718	1.3676153590652975	5	-2	1.431911340496139	y	280	simple	6	x	x	4.605170185988092	4.615509823606491	4.8878718456600705	4.042785193895124	1.431911340496139	-0.18596167798260152
CCNA_03885	x	x	x	x	1	0	4.605170185988092	n	2380	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00514	x	x	x	x	1	0	4.605170185988092	n	284	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00515	-0.04368899037118988	4.650371992281568	-0.9947339571667448	15.865488643038816	6	-2	4.009681476296671	n	285	simple	6	x	x	4.605170185988092	4.579645132847366	4.5938024174470184	4.479675490716566	4.265438912271553	4.009681476296671
CCNA_00526	x	x	x	x	1	0	4.605170185988092	n	290	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00527	x	x	x	x	2	0	3.253092917394667	n	290.1	simple	2	x	x	4.605170185988092	3.253092917394667	x	x	x	x
CCNA_00528	x	x	x	x	2	0	4.303329186427184	y	291	simple	2	x	x	4.605170185988092	4.303329186427184	x	x	x	x
CCNA_00529	x	x	x	x	2	0	3.885865296651757	y	291	simple	2	x	x	4.605170185988092	3.885865296651757	x	x	x	x
CCNA_00530	-0.21886223736120292	4.873526373951431	-0.9925770472050222	3.1670478604127505	6	-1	1.5418095824788112	y	292	complex	6	x	x	4.605170185988092	4.557310795904507	4.661427907116429	4.111993017456162	3.1212717774105134	1.5418095824788112
CCNA_00531	-0.17458382278217507	5.002873772417404	-0.9761900254336624	3.970282982202606	6	-1	2.293138772797676	y	292	complex	6	x	x	4.605170185988092	4.710444643200017	4.926722212043648	4.5106117939348	3.6405319768442594	2.293138772797676
CCNA_00532	x	x	x	x	2	0	4.23731049390465	n	293	simple	2	x	x	4.605170185988092	4.23731049390465	x	x	x	x
CCNA_00534	x	x	x	x	2	0	4.125116475323123	y	295	complex	2	x	x	4.605170185988092	4.125116475323123	x	x	x	x
CCNA_00535	x	x	x	x	1	0	4.605170185988092	y	295	complex	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00536	-0.5364587273729672	5.5953143079322505	-0.9944172516733644	1.292079232179295	5	-2	1.2263993116636454	y	296	complex	6	x	x	4.605170185988092	4.580098076630193	4.379637086232912	3.680390141690323	1.2263993116636454	0.06498877254675473
CCNA_00537	-0.2725207688589358	5.701650137285314	-0.9997247250181497	2.54346552544308	5	-3	3.5225867304584306	y	296	complex	6	x	x	4.605170185988092	4.682228024626966	4.835770289795699	4.595694096044104	3.5225867304584306	0.6385091894037037
CCNA_00538	x	x	x	x	2	0	4.217750221629287	n	297	complex	2	x	x	4.605170185988092	4.217750221629287	x	x	x	x
CCNA_00541	x	x	x	x	0	0	1	n	300	simple	0	x	x	x	x	x	x	x	x
CCNA_00544	-0.10231197974677762	4.549281489359241	-0.9881670351628682	6.774838902301433	6	-1	3.0211215504965785	y	302	complex	6	x	x	4.605170185988092	4.423437601950328	4.197706386232483	4.204485253925958	3.7183466031159593	3.0211215504965785
CCNA_00545	-0.09462916553964022	4.839835659941692	-0.9801691815174485	7.3248789272012065	6	-1	3.381532129894221	y	302	complex	6	x	x	4.605170185988092	4.68853227338932	4.774569096237056	4.574058567074066	4.092123910297575	3.381532129894221
CCNA_00546	-1.1099602935111395	4.755977586913036	-0.9445374935107178	0.6244792580528368	3	-1	2.683868397035992	n	303	simple	3	x	x	4.605170185988092	3.275395464224601	2.683868397035992	x	x	x
CCNA_00547	x	x	x	x	0	0	1	y	304	simple	0	x	x	x	x	x	x	x	x
CCNA_00548	x	x	x	x	0	0	2	y	304	simple	0	x	x	x	x	x	x	x	x
CCNA_00549	x	x	x	x	0	0	3	y	304	simple	0	x	x	x	x	x	x	x	x
CCNA_00550	x	x	x	x	2	0	4.291214132445165	y	304	simple	2	x	x	4.605170185988092	4.291214132445165	x	x	x	x
CCNA_00554	x	x	x	x	2	0	3.934324055068155	n	308	simple	2	x	x	4.605170185988092	3.934324055068155	x	x	x	x
CCNA_00555	x	x	x	x	2	0	3.488163579160294	n	309	simple	2	x	x	4.605170185988092	3.488163579160294	x	x	x	x
CCNA_00556	x	x	x	x	2	0	4.319389580126647	n	310	simple	2	x	x	4.605170185988092	4.319389580126647	x	x	x	x
CCNA_00560	x	x	x	x	1	0	4.605170185988092	y	312	complex	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00561	x	x	x	x	2	0	3.877368166401384	y	312	complex	2	x	x	4.605170185988092	3.877368166401384	x	x	x	x
CCNA_00562	-0.1595338747879086	4.246157630495614	-0.8273519667115128	4.344827589008578	6	-1	2.332160021763286	y	312	complex	6	x	x	4.605170185988092	4.5856906230823204	3.891049556711582	2.7475286538134625	2.3983083590764553	2.332160021763286
CCNA_00563	x	x	x	x	3	0	4.476026320270323	y	312	complex	3	x	x	4.605170185988092	4.496782538944057	4.476026320270323	x	x	x
CCNA_00564	x	x	x	x	3	0	3.708009262756044	y	312	complex	3	x	x	4.605170185988092	4.449154489956561	3.708009262756044	x	x	x
CCNA_00571	x	x	x	x	0	0	1	y	316	simple	0	x	x	x	x	x	x	x	x
CCNA_00572	x	x	x	x	0	0	2	y	316	simple	0	x	x	x	x	x	x	x	x
CCNA_00573	-0.042674705814925905	4.636216557128354	-0.48311369305367224	16.242576658079976	5	-2	4.3981787799769405	n	317	simple	5	R_value_FLAG	Half_Life_Flag	4.605170185988092	4.52890687974712	4.7832419225128895	4.148060797605676	4.3981787799769405	x
CCNA_00574	x	x	x	x	2	0	3.727019772532708	y	318	complex	2	x	x	4.605170185988092	3.727019772532708	x	x	x	x
CCNA_00575	x	x	x	x	2	0	4.434969854981873	y	318	complex	2	x	x	4.605170185988092	4.434969854981873	x	x	x	x
CCNA_00576	x	x	x	x	1	0	4.605170185988092	y	318	complex	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00578	x	x	x	x	2	0	4.239461736370792	n	320	simple	2	x	x	4.605170185988092	4.239461736370792	x	x	x	x
CCNA_00582	x	x	x	x	2	0	3.74812855310774	n	321	simple	2	x	x	4.605170185988092	3.74812855310774	x	x	x	x
CCNA_00585	x	x	x	x	2	0	3.4502387378067283	n	324	simple	2	x	x	4.605170185988092	3.4502387378067283	x	x	x	x
CCNA_00587	x	x	x	x	0	0	1	n	326	simple	0	x	x	x	x	x	x	x	x
CCNA_00588	x	x	x	x	0	0	1	n	327	simple	0	x	x	x	x	x	x	x	x
CCNA_00597	x	x	x	x	1	0	4.605170185988092	n	331	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_03887	x	x	x	x	2	0	3.328825489140593	y	333	complex	2	x	x	4.605170185988092	3.328825489140593	x	x	x	x
CCNA_00600	-0.7012862724377568	5.159497125735878	-0.9951621004069504	0.988394052189958	4	-1	2.4043543971037646	y	333	complex	4	x	x	4.605170185988092	4.537600920903455	3.610132077422333	2.4043543971037646	x	x
CCNA_00601	-0.4364294459947001	5.3112986326790415	-0.9515811359559773	1.5882227629717787	4	-2	3.502711225294143	y	333	complex	4	x	x	4.605170185988092	4.6203027461506485	4.664103288635472	3.502711225294143	x	x
CCNA_00602	-0.374897036676494	5.155213252757358	-0.9790643636865609	1.848900131899617	4	-2	3.665007868356699	y	333	complex	4	x	x	4.605170185988092	4.542004643915221	4.306036279247227	3.665007868356699	x	x
CCNA_00603	x	x	x	x	4	0	4.296497574351575	y	333	complex	4	x	x	4.605170185988092	4.581274381045783	4.7142658226484135	4.296497574351575	x	x
CCNA_00604	x	x	x	x	4	0	3.9910360937551905	y	333	complex	4	x	x	4.605170185988092	4.671481381358728	4.396623923499388	3.9910360937551905	x	x
CCNA_00607	x	x	x	x	2	0	3.560262732294253	n	336	complex	2	x	x	4.605170185988092	3.560262732294253	x	x	x	x
CCNA_00608	x	x	x	x	1	0	4.605170185988092	n	337	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00609	x	x	x	x	2	0	4.036266401173915	y	338	simple	2	x	x	4.605170185988092	4.036266401173915	x	x	x	x
CCNA_00610	-0.36466327124651965	5.244278246348443	-0.9951548822019403	1.9007869319840658	5	-2	2.357486364547362	y	338	simple	5	x	x	4.605170185988092	4.612783913735877	4.64928820284848	3.68126629928972	2.357486364547362	x
CCNA_00611	-0.6770074233437333	4.95072590443383	-0.9711769316790543	1.0238398526510948	3	-1	3.6300843922912254	n	339	complex	3	x	x	4.605170185988092	4.144412294757782	3.6300843922912254	x	x	x
CCNA_00617	x	x	x	x	0	0	1	y	343	simple	0	x	x	x	x	x	x	x	x
CCNA_00618	x	x	x	x	0	0	2	y	343	simple	0	x	x	x	x	x	x	x	x
CCNA_00619	x	x	x	x	0	0	3	y	343	simple	0	x	x	x	x	x	x	x	x
CCNA_00620	x	x	x	x	0	0	4	y	343	simple	0	x	x	x	x	x	x	x	x
CCNA_00622	x	x	x	x	1	0	4.605170185988092	n	345	simple	1	x	x	4.605170185988092	x	x	x	x	x
CCNA_00623	x	x	x	x	2	0	4.085044567528052	n	346	simple	2	x	x	4.605170185988092	4.085044567528052	x	x	x	x
CCNA_00625	x	x	x	x	2	0	3.153965677355535	n	348	simple	2	x	x	4.605170185988092	3.153965677355535	x	x	x	x
CCNA_00629	x	x	x	x	2	0	4.163938509998833	y	351	complex	2	x	x	4.605170185988092	4.163938509998833	x	x	x	x
CCNA_00630	x	x	x	x	2	0	4.6729535640870425	y	351	complex	2	x	x	4.605170185988092	4.6729535640870425	x	x	x	x
CCNA_00631	x	x	x	x	0	0	3	y	351	complex	0	x	x	x	x	x	x	x	x
CCNA_00632	x	x	x	x	0	0	4	y	351	complex	0	x	x	x	x	x	x	x	x
CCNA_00633	x	x	x	x	1	0	4.605170185988092	y	351	complex	1	x	x	4.605170185988092	x	x	x	x	x
